participant_id,day,session_label,trial_id,input_index,target_char,selected_character,is_error,label,g1,g2,f_down,f_up,t2,t5,t7,hold_ms,offset_ms,dist_px
P01,3,experiment_2,trial_001,4.0,e,e,False,on_time,1780728576550.0,1780728576617.0,1780728577351.0,1780728577451.0,801.0,734.0,67.0,100.0,0.0,134.3832469881748
P01,3,experiment_2,trial_001,5.0,r,r,False,on_time,,,1780728578251.0,1780728578385.0,,,,134.0,0.0,61.47291235398354
P01,3,experiment_2,trial_002,1.0,a,a,False,on_time,1780728579254.0,1780728579321.0,1780728580051.0,1780728580135.0,797.0,730.0,67.0,84.0,0.0,197.45322140019837
P01,3,experiment_2,trial_002,2.0,l,e,True,early,,1780728580484.0,1780728581071.0,1780728581169.0,,587.0,,98.0,-130.0,494.10374077477263
P01,3,experiment_2,trial_002,3.0,o,o,False,on_time,1780728581584.0,1780728581651.0,1780728582418.0,1780728582519.0,834.0,767.0,67.0,101.0,0.0,182.75128728789153
P01,3,experiment_2,trial_002,4.0,n,n,False,on_time,1780728582984.0,1780728583850.0,1780728584005.0,1780728584101.0,1021.0,155.0,866.0,96.0,0.0,260.78749827308104
P01,3,experiment_2,trial_002,5.0,e,e,False,late,1780728584467.0,1780728584534.0,1780728585351.0,1780728585452.0,884.0,817.0,67.0,101.0,50.0,289.11350070413624
P01,3,experiment_2,trial_003,1.0,l,l,False,late,,1780728586017.0,1780728586569.0,1780728586703.0,,552.0,,134.0,101.0,371.9115528443269
P01,3,experiment_2,trial_003,2.0,e,e,False,on_time,,1780728586834.0,1780728587486.0,1780728587577.0,,652.0,,91.0,0.0,210.27183190759942
P01,3,experiment_2,trial_003,3.0,a,a,False,on_time,,,1780728588568.0,1780728588685.0,,,,117.0,0.0,232.98886063782098
P01,3,experiment_2,trial_003,4.0,s,s,False,early,,1780728589151.0,1780728589835.0,1780728589918.0,,684.0,,83.0,-66.0,371.51211463859426
P01,3,experiment_2,trial_003,5.0,t,t,False,on_time,1780728593852.0,1780728593984.0,1780728594669.0,1780728594769.0,817.0,685.0,132.0,100.0,0.0,156.61700660560234
P01,3,experiment_2,trial_004,1.0,a,a,False,on_time,,1780728596485.0,1780728597969.0,1780728598053.0,,1484.0,,84.0,0.0,92.68953687745585
P01,3,experiment_2,trial_004,2.0,l,l,False,on_time,,,1780728602480.0,,,,,,0.0,268.603468627554
P01,3,experiment_2,trial_004,3.0,e,e,False,on_time,1780728605569.0,1780728605702.0,1780728606469.0,,900.0,767.0,133.0,,0.0,71.39634533498813
P01,3,experiment_2,trial_004,4.0,r,r,False,on_time,,,1780728609220.0,,,,,,0.0,217.44340826608865
P01,3,experiment_2,trial_004,5.0,t,t,False,on_time,1780728611102.0,1780728611169.0,1780728612186.0,,1084.0,1017.0,67.0,,0.0,158.14195739307465
P01,3,experiment_2,trial_005,1.0,s,s,False,on_time,1780728613252.0,1780728613319.0,1780728614253.0,1780728614353.0,1001.0,934.0,67.0,100.0,0.0,136.4163857114504
P01,3,experiment_2,trial_005,2.0,l,l,False,on_time,,,1780728619737.0,,,,,,0.0,227.8657153580123
P01,3,experiment_2,trial_005,3.0,a,a,False,on_time,1780728620236.0,1780728620369.0,1780728620921.0,,685.0,552.0,133.0,,0.0,129.11760141056536
P01,3,experiment_2,trial_005,4.0,t,t,False,on_time,1780728621720.0,1780728621787.0,1780728622804.0,,1084.0,1017.0,67.0,,0.0,260.26519963705516
P01,3,experiment_2,trial_005,5.0,e,e,False,on_time,1780728623320.0,1780728623386.0,1780728624070.0,,750.0,684.0,66.0,,0.0,143.38061726809084
P01,3,experiment_2,trial_006,1.0,s,s,False,late,,,1780728626573.0,1780728626655.0,,,,82.0,120.0,757.5644914523266
P01,3,experiment_2,trial_006,2.0,t,t,False,on_time,,,1780728627287.0,1780728627354.0,,,,67.0,0.0,248.1729154501574
P01,3,experiment_2,trial_006,3.0,o,o,False,on_time,1780728627703.0,1780728627887.0,1780728628521.0,1780728628589.0,818.0,634.0,184.0,68.0,0.0,296.62032094713516
P01,3,experiment_2,trial_006,4.0,n,n,False,on_time,1780728628703.0,1780728628937.0,1780728629854.0,1780728629954.0,1151.0,917.0,234.0,100.0,0.0,213.20754190813133
P01,3,experiment_2,trial_006,5.0,e,e,False,on_time,1780728630354.0,1780728630436.0,1780728631522.0,1780728631620.0,1168.0,1086.0,82.0,98.0,0.0,268.1571584934813
P01,3,experiment_2,trial_007,1.0,s,t,True,on_time,1780728636103.0,1780728636203.0,1780728637237.0,,1134.0,1034.0,100.0,,0.0,110.54289363374825
P01,3,experiment_2,trial_007,2.0,t,n,True,late,1780728638087.0,1780728638154.0,1780728639421.0,,1334.0,1267.0,67.0,,84.0,350.2593704444683
P01,3,experiment_2,trial_007,3.0,a,o,True,on_time,1780728640003.0,1780728640187.0,1780728641254.0,,1251.0,1067.0,184.0,,0.0,251.22275147958052
P01,3,experiment_2,trial_007,4.0,r,r,False,on_time,,1780728642220.0,1780728642837.0,,,617.0,,,0.0,93.4539641035649
P01,3,experiment_2,trial_007,5.0,e,e,False,on_time,,,1780728643855.0,,,,,,0.0,179.57744877793755
P01,3,experiment_2,trial_008,1.0,l,l,False,on_time,1780728644570.0,1780728644904.0,1780728645555.0,1780728645638.0,985.0,651.0,334.0,83.0,0.0,281.7096543957822
P01,3,experiment_2,trial_008,2.0,e,e,False,on_time,1780728645704.0,1780728646091.0,1780728646588.0,1780728646656.0,884.0,497.0,387.0,68.0,0.0,227.06148495073626
P01,3,experiment_2,trial_008,3.0,a,a,False,on_time,1780728647321.0,1780728647387.0,1780728647955.0,1780728648007.0,634.0,568.0,66.0,52.0,0.0,194.71809298311476
P01,3,experiment_2,trial_008,4.0,r,r,False,on_time,1780728648104.0,1780728648654.0,1780728648655.0,1780728648741.0,551.0,1.0,550.0,86.0,0.0,116.75163533839452
P01,3,experiment_2,trial_008,5.0,n,n,False,on_time,1780728648954.0,1780728649021.0,1780728649655.0,1780728649722.0,701.0,634.0,67.0,67.0,0.0,279.77977329235176
P01,3,experiment_2,trial_009,1.0,t,t,False,on_time,1780728652037.0,1780728652104.0,1780728653371.0,,1334.0,1267.0,67.0,,0.0,254.80722332320383
P01,3,experiment_2,trial_009,2.0,o,o,False,on_time,1780728653871.0,1780728654288.0,1780728654756.0,,885.0,468.0,417.0,,0.0,295.5236468633248
P01,3,experiment_2,trial_009,3.0,a,o,True,late,,,1780728655763.0,,,,,,209.0,369.96436890774146
P01,3,experiment_2,trial_009,4.0,s,s,False,on_time,1780728655855.0,1780728656354.0,1780728656872.0,,1017.0,518.0,499.0,,0.0,189.1383689234576
P01,3,experiment_2,trial_009,5.0,t,t,False,on_time,1780728658087.0,1780728658154.0,1780728659022.0,,935.0,868.0,67.0,,0.0,245.08089056253388
P01,3,experiment_2,trial_010,1.0,s,s,False,on_time,1780728659471.0,1780728659805.0,1780728660738.0,1780728660822.0,1267.0,933.0,334.0,84.0,0.0,82.45515299353089
P01,3,experiment_2,trial_010,2.0,n,n,False,on_time,,1780728661104.0,1780728661839.0,1780728661941.0,,735.0,,102.0,0.0,129.28937019783103
P01,3,experiment_2,trial_010,3.0,o,o,False,on_time,1780728662238.0,1780728662355.0,1780728663139.0,1780728663255.0,901.0,784.0,117.0,116.0,0.0,140.8224857265223
P01,3,experiment_2,trial_010,4.0,r,r,False,on_time,,,1780728664339.0,1780728664439.0,,,,100.0,0.0,158.68478309318834
P01,3,experiment_2,trial_010,5.0,e,e,False,late,,1780728664772.0,1780728665489.0,1780728665590.0,,717.0,,101.0,118.0,330.23971766787633
P01,3,experiment_3,trial_001,1.0,s,s,False,on_time,1780728668389.0,1780728668472.0,1780728668991.0,1780728669072.0,602.0,519.0,83.0,81.0,0.0,278.7293168379662
P01,3,experiment_3,trial_001,2.0,l,l,False,on_time,,,1780728669689.0,1780728669790.0,,,,101.0,0.0,233.5162235366375
P01,3,experiment_3,trial_001,3.0,a,a,False,on_time,1780728670005.0,1780728670072.0,1780728670973.0,1780728671075.0,968.0,901.0,67.0,102.0,0.0,219.0341329855368
P01,3,experiment_3,trial_001,4.0,t,t,False,on_time,1780728671455.0,1780728671606.0,1780728672939.0,,1484.0,1333.0,151.0,,0.0,230.1187583463998
P01,3,experiment_3,trial_001,5.0,e,e,False,on_time,1780728673439.0,1780728673506.0,1780728674240.0,,801.0,734.0,67.0,,0.0,131.67629556740889
P01,3,experiment_3,trial_002,1.0,l,l,False,on_time,1780728681606.0,1780728682239.0,1780728682674.0,,1068.0,435.0,633.0,,0.0,146.24902680840145
P01,3,experiment_3,trial_002,2.0,e,e,False,on_time,1780728683639.0,1780728683891.0,1780728684239.0,,600.0,348.0,252.0,,0.0,273.1868020203018
P01,3,experiment_3,trial_002,3.0,a,a,False,on_time,,1780728684673.0,1780728684957.0,,,284.0,,,0.0,206.50012823717012
P01,3,experiment_3,trial_002,4.0,r,r,False,on_time,1780728685373.0,1780728685439.0,1780728685941.0,,568.0,502.0,66.0,,0.0,45.690657128449686
P01,3,experiment_3,trial_002,5.0,n,n,False,on_time,1780728686223.0,1780728686356.0,1780728687125.0,,902.0,769.0,133.0,,0.0,152.83312700049584
P01,3,experiment_3,trial_003,1.0,a,a,False,on_time,1780728688272.0,1780728688340.0,1780728688824.0,1780728688924.0,552.0,484.0,68.0,100.0,0.0,187.5459579530865
P01,3,experiment_3,trial_003,2.0,l,l,False,on_time,1780728689223.0,1780728689289.0,1780728689775.0,1780728689874.0,552.0,486.0,66.0,99.0,0.0,81.60159341216885
P01,3,experiment_3,trial_003,3.0,o,r,True,late,1780728690206.0,1780728690323.0,1780728691541.0,1780728691624.0,1335.0,1218.0,117.0,83.0,218.0,307.40860413339436
P01,3,experiment_3,trial_003,4.0,n,n,False,on_time,1780728692989.0,1780728693106.0,1780728693791.0,1780728693874.0,802.0,685.0,117.0,83.0,0.0,174.80366683542942
P01,3,experiment_3,trial_003,5.0,e,e,False,on_time,1780728694190.0,1780728694274.0,1780728694874.0,1780728694942.0,684.0,600.0,84.0,68.0,0.0,139.9812113610717
P01,3,experiment_3,trial_004,1.0,t,t,False,on_time,1780728704274.0,1780728704624.0,1780728705674.0,,1400.0,1050.0,350.0,,0.0,136.9357682416249
P01,3,experiment_3,trial_004,2.0,o,o,False,on_time,,,1780728708592.0,,,,,,0.0,225.7672250706143
P01,3,experiment_3,trial_004,3.0,a,a,False,on_time,,,1780728709492.0,,,,,,0.0,278.7640177782849
P01,3,experiment_3,trial_004,4.0,s,s,False,late,1780728709640.0,1780728709940.0,1780728710708.0,,1068.0,768.0,300.0,,51.0,403.8856298000281
P01,3,experiment_3,trial_004,5.0,t,n,True,late,1780728714224.0,1780728714974.0,1780728715377.0,,1153.0,403.0,750.0,,219.0,372.15058436831
P01,3,experiment_3,trial_005,1.0,l,l,False,on_time,1780728717058.0,1780728717392.0,1780728717975.0,,917.0,583.0,334.0,,0.0,200.94303600112417
P01,3,experiment_3,trial_005,2.0,a,a,False,on_time,,1780728718424.0,1780728718909.0,,,485.0,,,0.0,63.951660297189726
P01,3,experiment_3,trial_005,3.0,t,t,False,on_time,,,1780728724842.0,,,,,,0.0,136.88778580664206
P01,3,experiment_3,trial_005,4.0,e,e,False,on_time,1780728725325.0,1780728725391.0,1780728725842.0,,517.0,451.0,66.0,,0.0,73.5837031842604
P01,3,experiment_3,trial_005,5.0,r,r,False,on_time,,,1780728726709.0,,,,,,0.0,100.02933481520894
P01,3,experiment_3,trial_006,1.0,s,s,False,late,1780728727575.0,1780728727708.0,1780728728442.0,1780728728534.0,867.0,734.0,133.0,92.0,51.0,321.0513712170565
P01,3,experiment_3,trial_006,2.0,n,n,False,on_time,1780728729358.0,1780728729425.0,1780728730326.0,1780728730428.0,968.0,901.0,67.0,102.0,0.0,124.25132281229469
P01,3,experiment_3,trial_006,3.0,o,o,False,on_time,1780728730925.0,1780728731742.0,1780728732341.0,1780728732426.0,1416.0,599.0,817.0,85.0,0.0,191.57514013004908
P01,3,experiment_3,trial_006,4.0,r,r,False,on_time,,1780728732792.0,1780728733626.0,1780728733725.0,,834.0,,99.0,0.0,110.55983238700053
P01,3,experiment_3,trial_006,5.0,e,e,False,on_time,,1780728734492.0,1780728735393.0,,,901.0,,,0.0,249.0489700381639
P01,3,experiment_3,trial_007,1.0,l,l,False,late,1780728736075.0,1780728736141.0,1780728736760.0,1780728736875.0,685.0,619.0,66.0,115.0,51.0,325.8155539197013
P01,3,experiment_3,trial_007,2.0,e,e,False,on_time,,1780728736909.0,1780728737726.0,1780728737826.0,,817.0,,100.0,0.0,306.87983253781067
P01,3,experiment_3,trial_007,3.0,a,a,False,on_time,,,1780728738994.0,1780728739076.0,,,,82.0,0.0,101.15719147888552
P01,3,experiment_3,trial_007,4.0,s,l,True,early,1780728739409.0,1780728739476.0,1780728740612.0,1780728740677.0,1203.0,1136.0,67.0,65.0,-113.0,429.8711538692012
P01,3,experiment_3,trial_007,5.0,t,t,False,on_time,,1780728743546.0,1780728744526.0,1780728744593.0,,980.0,,67.0,0.0,188.92325254088803
P01,3,experiment_3,trial_008,1.0,s,t,True,late,1780728745109.0,1780728745359.0,1780728746460.0,1780728746526.0,1351.0,1101.0,250.0,66.0,334.0,438.93677823747106
P01,3,experiment_3,trial_008,2.0,t,t,False,on_time,1780728747358.0,1780728747426.0,1780728748593.0,1780728748660.0,1235.0,1167.0,68.0,67.0,0.0,184.73419657255866
P01,3,experiment_3,trial_008,3.0,o,o,False,on_time,1780728749093.0,1780728749159.0,1780728749993.0,1780728750078.0,900.0,834.0,66.0,85.0,0.0,96.51953684138469
P01,3,experiment_3,trial_008,4.0,n,e,True,early,1780728750443.0,1780728750627.0,1780728751827.0,1780728751894.0,1384.0,1200.0,184.0,67.0,,1270.0208549032182
P01,3,experiment_3,trial_008,5.0,e,e,False,on_time,,,1780728754360.0,1780728754425.0,,,,65.0,0.0,192.4798780417684
P01,3,experiment_3,trial_009,1.0,a,a,False,on_time,1780728755460.0,1780728755542.0,1780728756110.0,1780728756210.0,650.0,568.0,82.0,100.0,0.0,149.6075440894729
P01,3,experiment_3,trial_009,2.0,l,l,False,on_time,1780728756525.0,1780728756593.0,1780728757060.0,1780728757159.0,535.0,467.0,68.0,99.0,0.0,192.54069893332516
P01,3,experiment_3,trial_009,3.0,e,e,False,on_time,,1780728757176.0,1780728758060.0,1780728758162.0,,884.0,,102.0,0.0,274.75390853798564
P01,3,experiment_3,trial_009,4.0,r,r,False,on_time,,,1780728759662.0,1780728759761.0,,,,99.0,0.0,92.55803428994028
P01,3,experiment_3,trial_009,5.0,t,t,False,on_time,1780728760010.0,1780728760193.0,1780728760862.0,1780728760961.0,852.0,669.0,183.0,99.0,0.0,254.7961250364298
P01,3,experiment_3,trial_010,1.0,s,l,True,on_time,1780728762610.0,1780728762894.0,1780728763061.0,1780728763160.0,451.0,167.0,284.0,99.0,0.0,267.0155846437054
P01,3,experiment_3,trial_010,2.0,t,t,False,late,,1780728763543.0,1780728764544.0,1780728764628.0,,1001.0,,84.0,168.0,523.210377271986
P01,3,experiment_3,trial_010,3.0,a,a,False,on_time,1780728764993.0,1780728765161.0,1780728766160.0,1780728766244.0,1167.0,999.0,168.0,84.0,0.0,198.0909967077329
P01,3,experiment_3,trial_010,4.0,r,r,False,on_time,1780728767160.0,1780728767360.0,1780728767928.0,1780728768011.0,768.0,568.0,200.0,83.0,0.0,199.40473954540596
P01,3,experiment_3,trial_010,5.0,e,e,False,on_time,,,1780728768893.0,1780728768946.0,,,,53.0,0.0,267.42075587280976
P01,3,experiment_4,trial_001,1.0,a,a,False,on_time,1780728773026.0,1780728773530.0,1780728774160.0,1780728774229.0,1134.0,630.0,504.0,69.0,0.0,24.89406749139717
P01,3,experiment_4,trial_001,2.0,l,l,False,on_time,1780728774327.0,1780728774564.0,1780728775245.0,1780728775328.0,918.0,681.0,237.0,83.0,0.0,113.84074913297256
P01,3,experiment_4,trial_001,3.0,o,o,False,on_time,1780728775728.0,1780728776210.0,1780728777046.0,1780728777111.0,1318.0,836.0,482.0,65.0,0.0,247.85671219752217
P01,3,experiment_4,trial_001,4.0,n,n,False,on_time,1780728777660.0,1780728777727.0,1780728778262.0,1780728778344.0,602.0,535.0,67.0,82.0,0.0,234.33390457557815
P01,3,experiment_4,trial_001,5.0,e,e,False,on_time,,,1780728782861.0,1780728782912.0,,,,51.0,0.0,240.22343018326652
P01,3,experiment_4,trial_002,1.0,s,s,False,late,1780728783677.0,1780728783744.0,1780728784412.0,1780728784528.0,735.0,668.0,67.0,116.0,118.0,368.535587285472
P01,3,experiment_4,trial_002,2.0,t,t,False,on_time,,1780728784544.0,1780728784962.0,1780728785045.0,,418.0,,83.0,0.0,206.05106337513178
P01,3,experiment_4,trial_002,3.0,a,a,False,on_time,1780728785312.0,1780728785378.0,1780728785862.0,1780728785995.0,550.0,484.0,66.0,133.0,0.0,151.25487125765935
P01,3,experiment_4,trial_002,4.0,r,r,False,on_time,1780728786011.0,1780728786078.0,1780728786495.0,1780728786578.0,484.0,417.0,67.0,83.0,0.0,212.0862081735517
P01,3,experiment_4,trial_002,5.0,e,e,False,on_time,,,1780728787231.0,1780728787351.0,,,,120.0,0.0,264.10491625641174
P01,3,experiment_4,trial_003,1.0,l,l,False,on_time,1780728787878.0,1780728787944.0,1780728788598.0,1780728788695.0,720.0,654.0,66.0,97.0,0.0,227.898373106987
P01,3,experiment_4,trial_003,2.0,e,a,True,late,1780728788728.0,1780728788795.0,1780728789982.0,1780728790080.0,1254.0,1187.0,67.0,98.0,303.0,327.3300493338018
P01,3,experiment_4,trial_003,3.0,a,a,False,on_time,,,1780728791581.0,1780728791645.0,,,,64.0,0.0,41.786594650228295
P01,3,experiment_4,trial_003,4.0,s,s,False,on_time,1780728792195.0,1780728792261.0,1780728792963.0,1780728793062.0,768.0,702.0,66.0,99.0,0.0,263.8014285104474
P01,3,experiment_4,trial_003,5.0,t,t,False,on_time,1780728794861.0,1780728794928.0,1780728795846.0,,985.0,918.0,67.0,,0.0,204.1584091350098
P01,3,experiment_4,trial_004,1.0,s,s,False,on_time,,1780728796978.0,1780728798212.0,1780728798295.0,,1234.0,,83.0,0.0,118.1118698079078
P01,3,experiment_4,trial_004,2.0,l,l,False,late,,,1780728801813.0,1780728801895.0,,,,82.0,49.0,409.35953401319165
P01,3,experiment_4,trial_004,3.0,a,a,False,on_time,1780728802299.0,1780728802411.0,1780728802778.0,1780728802863.0,479.0,367.0,112.0,85.0,0.0,105.97442020859911
P01,3,experiment_4,trial_004,4.0,t,t,False,on_time,1780728803179.0,1780728803412.0,1780728804329.0,1780728804412.0,1150.0,917.0,233.0,83.0,0.0,157.05899744444295
P01,3,experiment_4,trial_004,5.0,e,e,False,on_time,1780728804744.0,1780728804812.0,1780728805646.0,1780728805714.0,902.0,834.0,68.0,68.0,0.0,98.84812574515318
P01,3,experiment_4,trial_005,1.0,s,t,True,late,,,1780728809347.0,1780728809447.0,,,,100.0,285.0,408.8189345063397
P01,3,experiment_4,trial_005,2.0,n,n,False,on_time,1780728810112.0,1780728810179.0,1780728811046.0,1780728811113.0,934.0,867.0,67.0,67.0,0.0,217.7130143786852
P01,3,experiment_4,trial_005,3.0,o,e,True,late,,1780728811463.0,1780728812881.0,1780728812963.0,,1418.0,,82.0,519.0,670.4789620604544
P01,3,experiment_4,trial_005,4.0,r,r,False,on_time,,,1780728813597.0,1780728813680.0,,,,83.0,0.0,120.78360633779174
P01,3,experiment_4,trial_005,5.0,e,e,False,on_time,,,1780728814531.0,1780728814630.0,,,,99.0,0.0,222.14614106188748
P01,3,experiment_4,trial_006,1.0,t,t,False,on_time,1780728815445.0,1780728815612.0,1780728816195.0,1780728816280.0,750.0,583.0,167.0,85.0,0.0,288.534522530119
P01,3,experiment_4,trial_006,2.0,o,o,False,on_time,1780728816795.0,1780728816912.0,1780728818197.0,1780728818265.0,1402.0,1285.0,117.0,68.0,0.0,242.58662202391324
P01,3,experiment_4,trial_006,3.0,a,o,True,early,,,1780728819198.0,1780728819280.0,,,,82.0,-198.0,309.0253995433006
P01,3,experiment_4,trial_006,4.0,s,s,False,on_time,1780728820247.0,1780728820396.0,1780728821013.0,1780728821147.0,766.0,617.0,149.0,134.0,0.0,324.57398997356563
P01,3,experiment_4,trial_006,5.0,t,t,False,late,,1780728821197.0,1780728822015.0,1780728822114.0,,818.0,,99.0,136.0,297.36030926618366
P01,3,experiment_4,trial_007,1.0,a,a,False,on_time,1780728823314.0,1780728823380.0,1780728824314.0,1780728824399.0,1000.0,934.0,66.0,85.0,0.0,134.93698656724726
P01,3,experiment_4,trial_007,2.0,l,l,False,on_time,1780728824746.0,1780728824813.0,1780728825397.0,1780728825497.0,651.0,584.0,67.0,100.0,0.0,167.25694217085575
P01,3,experiment_4,trial_007,3.0,e,e,False,on_time,1780728825514.0,1780728825581.0,1780728826381.0,1780728826499.0,867.0,800.0,67.0,118.0,0.0,98.23700497703344
P01,3,experiment_4,trial_007,4.0,r,r,False,on_time,1780728826980.0,1780728827064.0,1780728827549.0,1780728827631.0,569.0,485.0,84.0,82.0,0.0,167.3489142719796
P01,3,experiment_4,trial_007,5.0,t,t,False,on_time,1780728828012.0,1780728828079.0,1780728828899.0,1780728828981.0,887.0,820.0,67.0,82.0,0.0,237.3940759661067
P01,3,experiment_4,trial_008,1.0,s,s,False,on_time,1780728829913.0,1780728829979.0,1780728830694.0,1780728830764.0,781.0,715.0,66.0,70.0,0.0,342.52040864981126
P01,3,experiment_4,trial_008,2.0,t,t,False,on_time,,,1780728832650.0,1780728832747.0,,,,97.0,0.0,166.96142622632297
P01,3,experiment_4,trial_008,3.0,o,o,False,on_time,1780728833079.0,1780728833230.0,1780728834032.0,1780728834114.0,953.0,802.0,151.0,82.0,0.0,139.22563789801174
P01,3,experiment_4,trial_008,4.0,n,n,False,on_time,,1780728834480.0,1780728835731.0,1780728835815.0,,1251.0,,84.0,0.0,264.6075133188317
P01,3,experiment_4,trial_008,5.0,e,e,False,on_time,1780728836231.0,1780728836364.0,1780728836865.0,1780728836964.0,634.0,501.0,133.0,99.0,0.0,62.902770885103855
P01,3,experiment_4,trial_009,1.0,l,l,False,on_time,1780728837614.0,1780728837684.0,1780728838184.0,1780728838280.0,570.0,500.0,70.0,96.0,0.0,102.49719286595364
P01,3,experiment_4,trial_009,2.0,a,a,False,on_time,1780728838548.0,1780728838614.0,1780728839348.0,1780728839432.0,800.0,734.0,66.0,84.0,0.0,176.63393617841248
P01,3,experiment_4,trial_009,3.0,t,t,False,on_time,1780728840114.0,1780728840864.0,1780728840865.0,1780728840965.0,751.0,1.0,750.0,100.0,0.0,148.01911513862794
P01,3,experiment_4,trial_009,4.0,e,a,True,late,1780728841297.0,1780728841364.0,1780728841754.0,1780728841844.0,457.0,390.0,67.0,90.0,307.0,359.5799796399529
P01,3,experiment_4,trial_009,5.0,r,r,False,on_time,1780728842448.0,1780728842514.0,1780728842984.0,1780728843081.0,536.0,470.0,66.0,97.0,0.0,243.7010944744165
P01,3,experiment_4,trial_010,1.0,l,l,False,on_time,,1780728851214.0,1780728852532.0,1780728852584.0,,1318.0,,52.0,0.0,162.49266998571002
P01,3,experiment_4,trial_010,2.0,e,a,True,on_time,,1780728852965.0,1780728854249.0,1780728854316.0,,1284.0,,67.0,0.0,191.74334540024884
